DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;1st_exc_en;1st_exc_f;2nd_exc_en;2nd_exc_f;exc_split
ND7.5X210X90d2.4;-6.3262;0.31;7.4988;210;0.0007;1.8805;0.0448;1.9187;0.6383;0.0382
ND7.5X210X90d2.6;-6.8655;0.31;7.4987;210;0.0007;1.8819;0.0448;1.9173;0.6378;0.0354
ND7.5X210X90d2.8;-7.4048;0.31;7.4986;210;0.0006;1.8834;0.0448;1.916;0.6374;0.0326
ND7.5X210X90d3.0;-7.9442;0.31;7.4985;210;0.0006;1.8847;0.0449;1.9148;0.637;0.03
ND7.5X210X90d3.2;-8.4835;0.31;7.4984;210;0.0005;1.8861;0.0449;1.9137;0.6366;0.0276
ND7.5X210X90d3.4;-9.0228;0.31;7.4982;210;0.0005;1.8873;0.0449;1.9127;0.6363;0.0253
ND7.5X210X90d3.6;-9.5622;0.31;7.4981;210;0.0004;1.8885;0.0449;1.9117;0.636;0.0232
ND7.5X210X90d3.8;-10.1015;0.31;7.498;210;0.0004;1.8896;0.045;1.9109;0.6357;0.0212
ND7.5X210X90d4.0;-10.6408;0.31;7.4979;210;0.0004;1.8906;0.045;1.9101;0.6355;0.0195
ND7.5X210X90d4.2;-11.1802;0.31;7.4978;210;0.0003;1.8916;0.045;1.9094;0.6352;0.0178
ND8.5X210X90d0.0;0.1457;0.3099;8.5;210;0.0009;1.8745;0.0452;1.9236;0.6393;0.049
ND8.5X210X90d0.2;-0.3936;0.3099;8.4999;210;0.0009;1.8747;0.0451;1.9235;0.6394;0.0489
ND8.5X210X90d0.4;-0.933;0.3099;8.4998;210;0.0009;1.875;0.045;1.9233;0.6394;0.0483
ND8.5X210X90d0.6;-1.4723;0.3099;8.4997;210;0.0009;1.8755;0.045;1.923;0.6394;0.0475
ND8.5X210X90d0.8;-2.0116;0.3099;8.4996;210;0.0009;1.8762;0.0449;1.9226;0.6394;0.0464
ND8.5X210X90d1.0;-2.551;0.3099;8.4995;210;0.0008;1.8771;0.0448;1.922;0.6393;0.045
ND8.5X210X90d1.2;-3.0903;0.3099;8.4994;210;0.0008;1.878;0.0448;1.9214;0.6391;0.0434
ND8.5X210X90d1.4;-3.6296;0.3099;8.4993;210;0.0008;1.879;0.0448;1.9205;0.6389;0.0416
ND8.5X210X90d1.6;-4.169;0.3099;8.4992;210;0.0007;1.88;0.0448;1.9196;0.6386;0.0396
ND8.5X210X90d1.8;-4.7083;0.3099;8.4991;210;0.0007;1.8811;0.0448;1.9187;0.6383;0.0376
ND8.5X210X90d2.0;-5.2476;0.3099;8.499;210;0.0007;1.8821;0.0448;1.9176;0.6379;0.0355
ND8.5X210X90d2.2;-5.787;0.3099;8.4989;210;0.0006;1.8832;0.0448;1.9166;0.6376;0.0334
ND8.5X210X90d2.4;-6.3263;0.3099;8.4988;210;0.0006;1.8843;0.0449;1.9155;0.6373;0.0313
ND8.5X210X90d2.6;-6.8656;0.3099;8.4987;210;0.0005;1.8854;0.0449;1.9145;0.6369;0.0292
ND8.5X210X90d2.8;-7.405;0.3099;8.4986;210;0.0005;1.8864;0.0449;1.9136;0.6366;0.0272
ND8.5X210X90d3.0;-7.9443;0.3099;8.4985;210;0.0005;1.8874;0.0449;1.9127;0.6363;0.0252
ND8.5X210X90d3.2;-8.4836;0.3099;8.4984;210;0.0004;1.8884;0.045;1.9118;0.636;0.0234
ND8.5X210X90d3.4;-9.023;0.3099;8.4982;210;0.0004;1.8894;0.045;1.911;0.6358;0.0216
ND8.5X210X90d3.6;-9.5623;0.3099;8.4981;210;0.0004;1.8903;0.045;1.9103;0.6355;0.02
ND8.5X210X90d3.8;-10.1016;0.3099;8.498;210;0.0003;1.8912;0.045;1.9096;0.6353;0.0185
ND8.5X210X90d4.0;-10.641;0.3099;8.4979;210;0.0003;1.892;0.045;1.909;0.6351;0.0171
ND8.5X210X90d4.2;-11.1803;0.3099;8.4978;210;0.0003;1.8927;0.0451;1.9085;0.6349;0.0157
ND9.5X210X90d0.0;0.1456;0.3098;9.5;210;0.0007;1.8806;0.0453;1.9188;0.6378;0.0382
ND9.5X210X90d0.2;-0.3937;0.3098;9.4999;210;0.0007;1.8806;0.0452;1.9187;0.6379;0.0381
ND9.5X210X90d0.4;-0.9331;0.3098;9.4998;210;0.0007;1.8808;0.0451;1.9186;0.6379;0.0377
ND9.5X210X90d0.6;-1.4724;0.3098;9.4997;210;0.0007;1.8812;0.0451;1.9183;0.6379;0.0371
ND9.5X210X90d0.8;-2.0117;0.3098;9.4996;210;0.0007;1.8816;0.045;1.918;0.6379;0.0364
ND9.5X210X90d1.0;-2.5511;0.3098;9.4995;210;0.0007;1.8822;0.045;1.9176;0.6378;0.0354
ND9.5X210X90d1.2;-3.0904;0.3098;9.4994;210;0.0006;1.8828;0.0449;1.9171;0.6377;0.0343
ND9.5X210X90d1.4;-3.6297;0.3098;9.4993;210;0.0006;1.8835;0.0449;1.9165;0.6375;0.0331
ND9.5X210X90d1.6;-4.1691;0.3098;9.4992;210;0.0006;1.8842;0.0449;1.9159;0.6373;0.0317
ND9.5X210X90d1.8;-4.7084;0.3098;9.4991;210;0.0006;1.8849;0.0449;1.9152;0.6371;0.0303
ND9.5X210X90d2.0;-5.2477;0.3098;9.499;210;0.0005;1.8857;0.0449;1.9145;0.6369;0.0288
ND9.5X210X90d2.2;-5.7871;0.3098;9.4989;210;0.0005;1.8865;0.0449;1.9137;0.6367;0.0273
ND9.5X210X90d2.4;-6.3264;0.3098;9.4988;210;0.0005;1.8873;0.0449;1.913;0.6364;0.0257
ND9.5X210X90d2.6;-6.8657;0.3098;9.4987;210;0.0004;1.8881;0.045;1.9123;0.6362;0.0242
ND9.5X210X90d2.8;-7.4051;0.3098;9.4986;210;0.0004;1.8889;0.045;1.9116;0.6359;0.0227
ND9.5X210X90d3.0;-7.9444;0.3098;9.4985;210;0.0004;1.8896;0.045;1.9109;0.6357;0.0213
ND9.5X210X90d3.2;-8.4837;0.3098;9.4984;210;0.0004;1.8904;0.045;1.9103;0.6355;0.0199
ND9.5X210X90d3.4;-9.0231;0.3098;9.4982;210;0.0003;1.8911;0.045;1.9097;0.6353;0.0185
ND9.5X210X90d3.6;-9.5624;0.3098;9.4981;210;0.0003;1.8918;0.0451;1.9091;0.6351;0.0172
ND9.5X210X90d3.8;-10.1017;0.3098;9.498;210;0.0003;1.8925;0.0451;1.9086;0.6349;0.016
ND9.5X210X90d4.0;-10.6411;0.3098;9.4979;210;0.0003;1.8932;0.0451;1.9081;0.6348;0.0149
ND9.5X210X90d4.2;-11.1804;0.3098;9.4978;210;0.0003;1.8938;0.0451;1.9076;0.6346;0.0139
ND3.0X240X0.0;0.0546;0.3027;3;240;-0.003;1.7772;0.1587;1.947;0.5082;0.1698
ND3.0X240X0.2;0.0546;0.8421;3;240;-0.0029;1.7922;0.1586;1.9579;0.5069;0.1657
ND3.0X240X0.4;0.0546;1.3814;3;240;-0.0026;1.8145;0.1636;1.9762;0.5021;0.1617
ND3.0X240X0.6;0.0546;1.9207;3;240;-0.0022;1.8522;0.1831;2.0182;0.4819;0.166
ND3.0X240X0.8;0.0546;2.4601;3;240;-0.0018;1.8758;0.1987;2.0222;0.4705;0.1464
ND3.0X240X1.0;0.0546;2.9994;3;240;-0.0014;1.8838;0.2049;2.0043;0.4676;0.1205
ND3.0X240X1.2;0.0546;3.5387;3;240;-0.0011;1.8855;0.2093;1.981;0.462;0.0955
ND3.0X240X1.4;0.0546;4.0781;3;240;-0.0008;1.8859;0.2212;1.9613;0.4477;0.0754
ND3.0X240X1.6;0.0546;4.6174;3;240;-0.0004;1.8844;0.2482;1.9463;0.4172;0.0619
ND3.0X240X1.8;0.0546;5.1567;3;240;-0.0001;1.8826;0.2908;1.9208;0.3737;0.0382
ND3.0X240X2.0;0.0546;5.6961;3;240;0.0002;1.8542;0.399;1.8788;0.2594;0.0246
ND3.0X240X2.2;0.0546;6.2354;3;240;0.0004;1.8359;0.4049;1.8823;0.2492;0.0464
ND3.0X240X2.4;0.0546;6.7747;3;240;0.0007;1.8319;0.4263;1.885;0.2266;0.0531
ND3.0X240X2.6;0.0546;7.3141;3;240;0.0008;1.8378;0.4513;1.8936;0.2034;0.0558
ND3.0X240X2.8;0.0546;7.8534;3;240;0.0009;1.8483;0.4662;1.9036;0.1916;0.0553
ND3.0X240X3.0;0.0546;8.3927;3;240;0.0009;1.8602;0.4741;1.9115;0.1861;0.0514
ND3.0X240X3.2;0.0546;8.9321;3;240;0.0009;1.8688;0.4812;1.9154;0.1794;0.0466
ND3.0X240X3.4;0.0546;9.4714;3;240;0.0008;1.8702;0.4897;1.9127;0.1715;0.0425
ND3.0X240X3.6;0.0546;10.0107;3;240;0.0008;1.8696;0.4933;1.9095;0.1689;0.0399
ND3.0X240X3.8;0.0546;10.5501;3;240;0.0007;1.8716;0.4944;1.9088;0.1689;0.0372
ND3.0X240X4.0;0.0546;11.0894;3;240;0.0006;1.8748;0.495;1.9091;0.1696;0.0343
ND3.0X240X4.2;0.0546;11.6287;3;240;0.0006;1.8779;0.4958;1.9093;0.1699;0.0314
ND3.5X240X0.0;0.0546;0.3027;3.5;240;-0.0025;1.7853;0.1614;1.925;0.5041;0.1396
ND3.5X240X0.2;0.0546;0.842;3.5;240;-0.0024;1.793;0.1625;1.9294;0.5029;0.1364
ND3.5X240X0.4;0.0546;1.3814;3.5;240;-0.0022;1.8103;0.167;1.9409;0.5;0.1306
ND3.5X240X0.6;0.0546;1.9207;3.5;240;-0.0019;1.8319;0.176;1.9542;0.4926;0.1224
ND3.5X240X0.8;0.0546;2.46;3.5;240;-0.0016;1.8514;0.1865;1.9623;0.4836;0.1109
ND3.5X240X1.0;0.0546;2.9994;3.5;240;-0.0013;1.8642;0.1965;1.9629;0.4747;0.0987
ND3.5X240X1.2;0.0546;3.5387;3.5;240;-0.001;1.8717;0.2009;1.9493;0.4708;0.0776
ND3.5X240X1.4;0.0546;4.078;3.5;240;-0.0007;1.8744;0.2134;1.9373;0.4565;0.0629
ND3.5X240X1.6;0.0546;4.6174;3.5;240;-0.0004;1.8784;0.2285;1.9235;0.4398;0.0451
ND3.5X240X1.8;0.0546;5.1567;3.5;240;-0.0002;1.8787;0.2612;1.9061;0.4053;0.0275
ND3.5X240X2.0;0.0546;5.696;3.5;240;0.0001;1.8773;0.3781;1.8895;0.2864;0.0121
ND3.5X240X2.2;0.0546;6.2354;3.5;240;0.0003;1.8692;0.4959;1.8848;0.1664;0.0156
ND3.5X240X2.4;0.0546;6.7747;3.5;240;0.0005;1.861;0.4876;1.8871;0.1729;0.0261
ND3.5X240X2.6;0.0546;7.314;3.5;240;0.0006;1.858;0.4834;1.8924;0.1766;0.0344
ND3.5X240X2.8;0.0546;7.8534;3.5;240;0.0007;1.8589;0.4836;1.8979;0.1769;0.039
ND3.5X240X3.0;0.0546;8.3927;3.5;240;0.0007;1.8631;0.4855;1.903;0.1762;0.0399
ND3.5X240X3.2;0.0546;8.932;3.5;240;0.0007;1.8704;0.4907;1.9089;0.1729;0.0385
ND3.5X240X3.4;0.0546;9.4714;3.5;240;0.0007;1.8732;0.4941;1.91;0.1702;0.0368
ND3.5X240X3.6;0.0546;10.0107;3.5;240;0.0007;1.8746;0.4958;1.9095;0.1692;0.0349
ND3.5X240X3.8;0.0546;10.55;3.5;240;0.0006;1.8763;0.4964;1.9091;0.1691;0.0328
ND3.5X240X4.0;0.0546;11.0894;3.5;240;0.0006;1.8784;0.4969;1.9089;0.1693;0.0305
ND3.5X240X4.2;0.0546;11.6287;3.5;240;0.0005;1.8806;0.4973;1.9088;0.1695;0.0282
ND4.5X240X0.0;0.0545;0.3026;4.5;240;-0.0017;1.82;0.1652;1.9163;0.5027;0.0963
ND4.5X240X0.2;0.0545;0.842;4.5;240;-0.0017;1.8253;0.1669;1.92;0.5018;0.0947
ND4.5X240X0.4;0.0545;1.3813;4.5;240;-0.0016;1.8346;0.1699;1.9253;0.5002;0.0907
ND4.5X240X0.6;0.0545;1.9206;4.5;240;-0.0014;1.8456;0.1742;1.9301;0.4973;0.0845
ND4.5X240X0.8;0.0545;2.46;4.5;240;-0.0012;1.8567;0.1791;1.9331;0.4936;0.0765
ND4.5X240X1.0;0.0545;2.9993;4.5;240;-0.001;1.8662;0.1834;1.9327;0.4898;0.0664
ND4.5X240X1.2;0.0545;3.5386;4.5;240;-0.0008;1.8736;0.1862;1.928;0.487;0.0545
ND4.5X240X1.4;0.0545;4.078;4.5;240;-0.0006;1.8787;0.1867;1.92;0.4856;0.0413
ND4.5X240X1.6;0.0545;4.6173;4.5;240;-0.0004;1.8819;0.1832;1.9095;0.4876;0.0276
ND4.5X240X1.8;0.0545;5.1566;4.5;240;-0.0002;1.8838;0.1724;1.8984;0.4966;0.0145
ND4.5X240X2.0;0.0545;5.696;4.5;240;-0.0001;1.8843;0.2027;1.8897;0.4647;0.0054
ND4.5X240X2.2;0.0545;6.2353;4.5;240;0.0001;1.8799;0.4084;1.8892;0.2576;0.0093
ND4.5X240X2.4;0.0545;6.7746;4.5;240;0.0002;1.8764;0.4545;1.8917;0.2108;0.0152
ND4.5X240X2.6;0.0545;7.314;4.5;240;0.0003;1.8756;0.4749;1.8951;0.1903;0.0194
ND4.5X240X2.8;0.0545;7.8533;4.5;240;0.0004;1.8765;0.4867;1.8988;0.1789;0.0223
ND4.5X240X3.0;0.0545;8.3926;4.5;240;0.0004;1.8781;0.4933;1.9022;0.173;0.0241
ND4.5X240X3.2;0.0545;8.932;4.5;240;0.0005;1.8798;0.4963;1.9049;0.1705;0.0252
ND4.5X240X3.4;0.0545;9.4713;4.5;240;0.0005;1.8811;0.4977;1.9066;0.1696;0.0254
ND4.5X240X3.6;0.0545;10.0106;4.5;240;0.0005;1.8822;0.4984;1.9073;0.1692;0.0251
ND4.5X240X3.8;0.0545;10.55;4.5;240;0.0005;1.883;0.4985;1.9073;0.1693;0.0244
ND4.5X240X4.0;0.0545;11.0893;4.5;240;0.0004;1.8841;0.4988;1.9074;0.1692;0.0233
ND4.5X240X4.2;0.0545;11.6286;4.5;240;0.0004;1.8852;0.4992;1.9073;0.1692;0.022
ND5.5X240X0.0;0.0543;0.3026;5.5;240;-0.0012;1.8499;0.1663;1.9179;0.5054;0.068
ND5.5X240X0.2;0.0543;0.8419;5.5;240;-0.0012;1.8524;0.1675;1.9194;0.5046;0.0669
ND5.5X240X0.4;0.0543;1.3812;5.5;240;-0.0011;1.8568;0.1691;1.921;0.5036;0.0642
ND5.5X240X0.6;0.0543;1.9206;5.5;240;-0.001;1.8623;0.1709;1.9222;0.5023;0.0598
ND5.5X240X0.8;0.0543;2.4599;5.5;240;-0.0009;1.8683;0.1728;1.9225;0.5008;0.0542
ND5.5X240X1.0;0.0543;2.9992;5.5;240;-0.0008;1.874;0.1744;1.9214;0.4994;0.0474
ND5.5X240X1.2;0.0543;3.5386;5.5;240;-0.0007;1.879;0.1753;1.9186;0.4983;0.0397
ND5.5X240X1.4;0.0543;4.0779;5.5;240;-0.0005;1.883;0.1752;1.9145;0.4979;0.0314
ND5.5X240X1.6;0.0543;4.6172;5.5;240;-0.0004;1.8862;0.1737;1.9093;0.4986;0.0231
ND5.5X240X1.8;0.0543;5.1566;5.5;240;-0.0003;1.8886;0.1707;1.9037;0.5007;0.0151
ND5.5X240X2.0;0.0543;5.6959;5.5;240;-0.0001;1.8906;0.167;1.8985;0.5034;0.0079
ND5.5X240X2.2;0.0543;6.2352;5.5;240;0;1.8921;0.2215;1.8947;0.4481;0.0027
ND5.5X240X2.4;0.0543;6.7746;5.5;240;0.0001;1.8905;0.4566;1.8952;0.2124;0.0048
ND5.5X240X2.6;0.0543;7.3139;5.5;240;0.0001;1.8886;0.4851;1.8973;0.1836;0.0087
ND5.5X240X2.8;0.0543;7.8532;5.5;240;0.0002;1.8875;0.4931;1.8994;0.1755;0.0119
ND5.5X240X3.0;0.0543;8.3926;5.5;240;0.0003;1.8871;0.4966;1.9013;0.172;0.0143
ND5.5X240X3.2;0.0543;8.9319;5.5;240;0.0003;1.887;0.4984;1.9029;0.1703;0.0159
ND5.5X240X3.4;0.0543;9.4712;5.5;240;0.0003;1.8872;0.4993;1.9041;0.1696;0.0169
ND5.5X240X3.6;0.0543;10.0106;5.5;240;0.0003;1.8875;0.4998;1.9049;0.1692;0.0174
ND5.5X240X3.8;0.0543;10.5499;5.5;240;0.0003;1.888;0.5001;1.9054;0.169;0.0174
ND5.5X240X4.0;0.0543;11.0892;5.5;240;0.0003;1.8885;0.5004;1.9057;0.1689;0.0172
ND5.5X240X4.2;0.0543;11.6286;5.5;240;0.0003;1.8891;0.5006;1.9058;0.1688;0.0167
ND6.5X240X0.0;0.0542;0.3025;6.5;240;-0.0009;1.8666;0.1667;1.9162;0.5063;0.0496
ND6.5X240X0.2;0.0542;0.8418;6.5;240;-0.0009;1.8679;0.1675;1.9167;0.5057;0.0488
ND6.5X240X0.4;0.0542;1.3811;6.5;240;-0.0008;1.8701;0.1683;1.9171;0.505;0.047
ND6.5X240X0.6;0.0542;1.9205;6.5;240;-0.0008;1.873;0.1693;1.9171;0.5043;0.0441
ND6.5X240X0.8;0.0542;2.4598;6.5;240;-0.0007;1.8763;0.1701;1.9166;0.5035;0.0403
ND6.5X240X1.0;0.0542;2.9991;6.5;240;-0.0006;1.8796;0.1709;1.9154;0.5028;0.0358
ND6.5X240X1.2;0.0542;3.5385;6.5;240;-0.0005;1.8828;0.1713;1.9136;0.5021;0.0307
ND6.5X240X1.4;0.0542;4.0778;6.5;240;-0.0004;1.8857;0.1714;1.9111;0.5017;0.0254
ND6.5X240X1.6;0.0542;4.6171;6.5;240;-0.0004;1.8883;0.1711;1.9081;0.5015;0.0199
ND6.5X240X1.8;0.0542;5.1565;6.5;240;-0.0003;1.8905;0.1704;1.905;0.5017;0.0145
ND6.5X240X2.0;0.0542;5.6958;6.5;240;-0.0002;1.8924;0.1693;1.9019;0.5023;0.0095
ND6.5X240X2.2;0.0542;6.2351;6.5;240;-0.0001;1.8943;0.1678;1.8991;0.5033;0.0049
ND6.5X240X2.4;0.0542;6.7745;6.5;240;0;1.8959;0.1837;1.8969;0.487;0.001
ND6.5X240X2.6;0.0542;7.3138;6.5;240;0;1.8949;0.4934;1.8977;0.177;0.0027
ND6.5X240X2.8;0.0542;7.8531;6.5;240;0.0001;1.8936;0.499;1.8992;0.1712;0.0056
ND6.5X240X3.0;0.0542;8.3925;6.5;240;0.0001;1.8927;0.5004;1.9005;0.1697;0.0078
ND6.5X240X3.2;0.0542;8.9318;6.5;240;0.0002;1.8921;0.501;1.9017;0.169;0.0096
ND6.5X240X3.4;0.0542;9.4711;6.5;240;0.0002;1.8918;0.5013;1.9026;0.1687;0.0108
ND6.5X240X3.6;0.0542;10.0105;6.5;240;0.0002;1.8917;0.5015;1.9034;0.1686;0.0116
ND6.5X240X3.8;0.0542;10.5498;6.5;240;0.0002;1.8917;0.5016;1.9039;0.1685;0.0121
ND6.5X240X4.0;0.0542;11.0891;6.5;240;0.0002;1.8919;0.5017;1.9042;0.1684;0.0123
ND6.5X240X4.2;0.0542;11.6285;6.5;240;0.0002;1.8922;0.5018;1.9045;0.1684;0.0123
ND7.5X240X0.0;0.0541;0.3024;7.5;240;-0.0007;1.8765;0.167;1.9137;0.5063;0.0371
ND7.5X240X0.2;0.0541;0.8417;7.5;240;-0.0007;1.8772;0.1675;1.9138;0.5059;0.0366
ND7.5X240X0.4;0.0541;1.3811;7.5;240;-0.0006;1.8784;0.168;1.9138;0.5054;0.0353
ND7.5X240X0.6;0.0541;1.9204;7.5;240;-0.0006;1.8801;0.1686;1.9135;0.5049;0.0334
ND7.5X240X0.8;0.0541;2.4597;7.5;240;-0.0006;1.882;0.1691;1.9129;0.5043;0.0309
ND7.5X240X1.0;0.0541;2.9991;7.5;240;-0.0005;1.884;0.1696;1.9119;0.5038;0.0278
ND7.5X240X1.2;0.0541;3.5384;7.5;240;-0.0004;1.8861;0.17;1.9106;0.5033;0.0244
ND7.5X240X1.4;0.0541;4.0777;7.5;240;-0.0004;1.8882;0.1702;1.9089;0.5028;0.0208
ND7.5X240X1.6;0.0541;4.6171;7.5;240;-0.0003;1.8901;0.1704;1.9071;0.5023;0.017
ND7.5X240X1.8;0.0541;5.1564;7.5;240;-0.0002;1.8918;0.1704;1.9051;0.5019;0.0133
ND7.5X240X2.0;0.0541;5.6957;7.5;240;-0.0002;1.8934;0.1705;1.9032;0.5015;0.0097
ND7.5X240X2.2;0.0541;6.2351;7.5;240;-0.0001;1.895;0.1708;1.9013;0.5009;0.0063
ND7.5X240X2.4;0.0541;6.7744;7.5;240;-0.0001;1.8964;0.1721;1.8997;0.4993;0.0033
ND7.5X240X2.6;0.0541;7.3137;7.5;240;0;1.8976;0.2013;1.8983;0.4699;0.0007
ND7.5X240X2.8;0.0541;7.8531;7.5;240;0;1.8971;0.5029;1.8989;0.1681;0.0018
ND7.5X240X3.0;0.0541;8.3924;7.5;240;0.0001;1.8962;0.5032;1.8999;0.1677;0.0038
ND7.5X240X3.2;0.0541;8.9317;7.5;240;0.0001;1.8955;0.5029;1.9009;0.1679;0.0053
ND7.5X240X3.4;0.0541;9.4711;7.5;240;0.0001;1.895;0.5028;1.9016;0.1679;0.0066
ND7.5X240X3.6;0.0541;10.0104;7.5;240;0.0001;1.8947;0.5027;1.9023;0.168;0.0075
ND7.5X240X3.8;0.0541;10.5497;7.5;240;0.0002;1.8946;0.5027;1.9028;0.168;0.0082
ND7.5X240X4.0;0.0541;11.0891;7.5;240;0.0002;1.8945;0.5027;1.9032;0.1681;0.0087
ND7.5X240X4.2;0.0541;11.6284;7.5;240;0.0002;1.8946;0.5027;1.9035;0.1681;0.0089
ND8.5X240X0.0;0.054;0.3023;8.5;240;-0.0005;1.8829;0.1673;1.9113;0.506;0.0284
ND8.5X240X0.2;0.054;0.8417;8.5;240;-0.0005;1.8833;0.1676;1.9113;0.5057;0.028
ND8.5X240X0.4;0.054;1.381;8.5;240;-0.0005;1.884;0.168;1.9112;0.5054;0.0272
ND8.5X240X0.6;0.054;1.9203;8.5;240;-0.0005;1.885;0.1684;1.9109;0.505;0.0258
ND8.5X240X0.8;0.054;2.4597;8.5;240;-0.0004;1.8862;0.1687;1.9103;0.5046;0.0241
ND8.5X240X1.0;0.054;2.999;8.5;240;-0.0004;1.8875;0.1691;1.9096;0.5041;0.022
ND8.5X240X1.2;0.054;3.5383;8.5;240;-0.0004;1.8889;0.1694;1.9086;0.5036;0.0197
ND8.5X240X1.4;0.054;4.0777;8.5;240;-0.0003;1.8904;0.1698;1.9075;0.5032;0.0172
ND8.5X240X1.6;0.054;4.617;8.5;240;-0.0003;1.8918;0.1701;1.9063;0.5027;0.0145
ND8.5X240X1.8;0.054;5.1563;8.5;240;-0.0002;1.8931;0.1704;1.905;0.5021;0.0119
ND8.5X240X2.0;0.054;5.6957;8.5;240;-0.0002;1.8944;0.1709;1.9036;0.5014;0.0093
ND8.5X240X2.2;0.054;6.235;8.5;240;-0.0001;1.8956;0.1718;1.9024;0.5003;0.0068
ND8.5X240X2.4;0.054;6.7743;8.5;240;-0.0001;1.8967;0.1738;1.9012;0.4981;0.0045
ND8.5X240X2.6;0.054;7.3137;8.5;240;0;1.8977;0.1808;1.9001;0.4909;0.0025
ND8.5X240X2.8;0.054;7.853;8.5;240;0;1.8985;0.2558;1.8993;0.4158;0.0008
ND8.5X240X3.0;0.054;8.3923;8.5;240;0;1.8983;0.4877;1.8996;0.1837;0.0013
ND8.5X240X3.2;0.054;8.9317;8.5;240;0;1.8977;0.5011;1.9004;0.1703;0.0026
ND8.5X240X3.4;0.054;9.471;8.5;240;0.0001;1.8972;0.5027;1.901;0.1686;0.0038
ND8.5X240X3.6;0.054;10.0103;8.5;240;0.0001;1.8969;0.503;1.9016;0.1682;0.0047
ND8.5X240X3.8;0.054;10.5497;8.5;240;0.0001;1.8966;0.5031;1.902;0.1681;0.0054
ND8.5X240X4.0;0.054;11.089;8.5;240;0.0001;1.8965;0.5032;1.9024;0.168;0.0059
ND8.5X240X4.2;0.054;11.6283;8.5;240;0.0001;1.8964;0.5032;1.9027;0.168;0.0063
ND9.5X240X0.0;0.0539;0.3022;9.5;240;-0.0004;1.8872;0.1675;1.9093;0.5057;0.0221
ND9.5X240X0.2;0.0539;0.8416;9.5;240;-0.0004;1.8875;0.1678;1.9093;0.5055;0.0218
ND9.5X240X0.4;0.0539;1.3809;9.5;240;-0.0004;1.8879;0.168;1.9092;0.5052;0.0212
ND9.5X240X0.6;0.0539;1.9202;9.5;240;-0.0004;1.8886;0.1683;1.9089;0.5049;0.0203
ND9.5X240X0.8;0.0539;2.4596;9.5;240;-0.0003;1.8894;0.1686;1.9085;0.5045;0.0191
ND9.5X240X1.0;0.0539;2.9989;9.5;240;-0.0003;1.8903;0.1689;1.9079;0.5042;0.0177
ND9.5X240X1.2;0.0539;3.5382;9.5;240;-0.0003;1.8912;0.1692;1.9073;0.5037;0.016
ND9.5X240X1.4;0.0539;4.0776;9.5;240;-0.0003;1.8922;0.1696;1.9065;0.5033;0.0142
ND9.5X240X1.6;0.0539;4.6169;9.5;240;-0.0002;1.8932;0.17;1.9056;0.5028;0.0124
ND9.5X240X1.8;0.0539;5.1562;9.5;240;-0.0002;1.8942;0.1704;1.9047;0.5022;0.0105
ND9.5X240X2.0;0.0539;5.6956;9.5;240;-0.0002;1.8952;0.171;1.9038;0.5014;0.0086
ND9.5X240X2.2;0.0539;6.2349;9.5;240;-0.0001;1.8961;0.172;1.9029;0.5003;0.0067
ND9.5X240X2.4;0.0539;6.7742;9.5;240;-0.0001;1.897;0.1738;1.902;0.4983;0.005
ND9.5X240X2.6;0.0539;7.3136;9.5;240;-0.0001;1.8978;0.1779;1.9012;0.4941;0.0034
ND9.5X240X2.8;0.0539;7.8529;9.5;240;0;1.8986;0.1913;1.9005;0.4806;0.002
ND9.5X240X3.0;0.0539;8.3922;9.5;240;0;1.8991;0.2714;1.9;0.4004;0.0009
ND9.5X240X3.2;0.0539;8.9316;9.5;240;0;1.8991;0.459;1.9002;0.2127;0.0011
ND9.5X240X3.4;0.0539;9.4709;9.5;240;0;1.8987;0.4939;1.9006;0.1778;0.0019
ND9.5X240X3.6;0.0539;10.0102;9.5;240;0;1.8984;0.5;1.9011;0.1716;0.0027
ND9.5X240X3.8;0.0539;10.5496;9.5;240;0.0001;1.8981;0.5018;1.9015;0.1697;0.0034
ND9.5X240X4.0;0.0539;11.0889;9.5;240;0.0001;1.8979;0.5026;1.9018;0.169;0.0039
ND9.5X240X4.2;0.0539;11.6282;9.5;240;0.0001;1.8978;0.5029;1.9021;0.1686;0.0043
ND3.0X240X45d0.0;0.0546;0.3027;3;240;-0.003;1.7772;0.1587;1.947;0.5082;0.1698
ND3.0X240X45d0.2;-0.3267;0.6841;3;240;-0.0029;1.7843;0.1574;1.9414;0.5107;0.1571
ND3.0X240X45d0.4;-0.7081;1.0655;2.9999;240;-0.0025;1.7993;0.1595;1.9384;0.5127;0.1391
ND3.0X240X45d0.6;-1.0895;1.4468;2.9999;240;-0.0021;1.8314;0.1647;1.944;0.5105;0.1126
ND3.0X240X45d0.8;-1.4708;1.8282;2.9998;240;-0.0016;1.8537;0.1731;1.9426;0.5032;0.0889
ND3.0X240X45d1.0;-1.8522;2.2096;2.9997;240;-0.0011;1.8717;0.1802;1.9416;0.4948;0.0699
ND3.0X240X45d1.2;-2.2336;2.5909;2.9997;240;-0.0007;1.8817;0.1889;1.9288;0.4838;0.0471
ND3.0X240X45d1.4;-2.6149;2.9723;2.9996;240;-0.0002;1.8881;0.2692;1.9255;0.4018;0.0374
ND3.0X240X45d1.6;-2.9963;3.3537;2.9996;240;0.0003;1.8897;0.4689;1.9093;0.1972;0.0196
