DIMERS;Xshift;Yshift;Zshift;alpha_deg;CPL;1st_exc_en;1st_exc_f;2nd_exc_en;2nd_exc_f;exc_split
ND5.5X300X1.0;-0.060616;2.863612;5.500005;300;-0.00078313;1.87105748;0.1656358;1.91459882;0.50632764;0.04354133
ND5.5X300X1.2;-0.060617;3.402944;5.500006;300;-0.00064579;1.87567608;0.16769464;1.91241366;0.50394406;0.03673758
ND5.5X300X1.4;-0.060617;3.942278;5.500005;300;-0.00050395;1.87956739;0.17148009;1.90931341;0.49954124;0.02974602
ND5.5X300X1.6;-0.060616;4.481611;5.500006;300;-0.00036321;1.88288702;0.17700267;1.90549252;0.49324532;0.0226055
ND5.5X300X1.8;-0.060616;5.020945;5.500006;300;-0.00022867;1.8857931;0.18548161;1.90127933;0.4839699;0.01548623
ND5.5X300X2.0;-0.060617;5.560277;5.500005;300;-0.00010472;1.88830843;0.20587624;1.89716233;0.46285178;0.0088539
ND5.5X300X2.2;-0.060617;6.099611;5.500006;300;5.11E-06;1.88990098;0.31189602;1.8941444;0.35624451;0.00424342
ND5.5X300X2.4;-0.060617;6.638944;5.500006;300;9.84E-05;1.88871372;0.47196973;1.89444875;0.19576135;0.00573504
ND5.5X300X2.6;-0.060617;7.178277;5.500005;300;0.00017378;1.88675141;0.49228669;1.89626883;0.17523278;0.00951742
ND5.5X300X2.8;-0.060617;7.717611;5.500006;300;0.00023144;1.88540863;0.49488596;1.89817821;0.17260094;0.01276958
ND5.5X300X3.0;-0.060616;8.256944;5.500006;300;0.00027258;1.88479833;0.49521357;1.89998289;0.17239792;0.01518456
ND5.5X300X3.2;-0.060616;8.796277;5.500005;300;0.00029927;1.88477589;0.49515757;1.901564;0.17267818;0.01678811
ND5.5X300X3.4;-0.060617;9.33561;5.500006;300;0.00031398;1.88518872;0.49523845;1.90286047;0.17287895;0.01767175
ND5.5X300X3.6;-0.060616;9.874944;5.500005;300;0.00031918;1.88589941;0.49560289;1.90386177;0.17282487;0.01796236
ND5.5X300X3.8;-0.060617;10.414277;5.500006;300;0.00031716;1.88679707;0.49622928;1.90459739;0.17251926;0.01780032
ND5.5X300X4.0;-0.060617;10.95361;5.500006;300;0.00030986;1.88779566;0.49702813;1.90511345;0.17203917;0.01731779
ND5.5X300X4.2;-0.060616;11.492943;5.500005;300;0.00029891;1.88883036;0.49790225;1.90545553;0.1714729;0.01662517
ND6.5X300X0.0;-0.060736;0.166869;6.500006;300;-0.00086993;1.865398;0.16994186;1.91379348;0.50214593;0.04839548
ND6.5X300X0.2;-0.060736;0.706202;6.500006;300;-0.00085659;1.86615435;0.16886617;1.91357508;0.50317122;0.04742073
ND6.5X300X0.4;-0.060736;1.245535;6.500005;300;-0.00082178;1.86804193;0.16775882;1.91332645;0.50432956;0.04528452
ND6.5X300X0.6;-0.060736;1.784869;6.500006;300;-0.00076759;1.87071805;0.16675673;1.91288029;0.50540617;0.04216224
ND6.5X300X0.8;-0.060736;2.324202;6.500006;300;-0.00069709;1.87381796;0.16611219;1.91210017;0.50607116;0.03828221
ND6.5X300X1.0;-0.060735;2.863535;6.500005;300;-0.00061399;1.87699188;0.16607181;1.9108633;0.50600796;0.03387143
ND6.5X300X1.2;-0.060736;3.402868;6.500006;300;-0.00052225;1.88002827;0.16686841;1.90914814;0.50496476;0.02911987
ND6.5X300X1.4;-0.060736;3.942202;6.500005;300;-0.00042585;1.8828194;0.16863162;1.90699177;0.50282737;0.02417236
ND6.5X300X1.6;-0.060736;4.481534;6.500006;300;-0.0003286;1.88534658;0.17152958;1.90450321;0.49947199;0.01915663
ND6.5X300X1.8;-0.060736;5.020868;6.500006;300;-0.00023397;1.88763257;0.17625304;1.90185496;0.49426451;0.01422239
ND6.5X300X2.0;-0.060736;5.560201;6.500005;300;-0.00014496;1.88967335;0.18597749;1.89926621;0.48407842;0.00959286
ND6.5X300X2.2;-0.060736;6.099534;6.500006;300;-6.40E-05;1.89142014;0.21583127;1.89705327;0.45383732;0.00563314
ND6.5X300X2.4;-0.060736;6.638867;6.500006;300;7.25E-06;1.89235672;0.33436202;1.8958852;0.33501595;0.00352849
ND6.5X300X2.6;-0.060736;7.178201;6.500005;300;6.77E-05;1.89182992;0.45582692;1.89650999;0.2133678;0.00468007
ND6.5X300X2.8;-0.060736;7.717535;6.500006;300;0.0001171;1.89094088;0.4841061;1.89784149;0.18500894;0.00690061
ND6.5X300X3.0;-0.060736;8.256867;6.500006;300;0.00015579;1.89031358;0.49148474;1.89920773;0.17763975;0.00889415
ND6.5X300X3.2;-0.060736;8.796201;6.500005;300;0.0001846;1.89001963;0.49429091;1.9004541;0.17491255;0.01043447
ND6.5X300X3.4;-0.060736;9.335534;6.500006;300;0.00020468;1.89001884;0.49576496;1.90153102;0.17356723;0.01151218
ND6.5X300X3.6;-0.060735;9.874867;6.500005;300;0.00021735;1.89024812;0.49679495;1.9024243;0.17269871;0.01217618
ND6.5X300X3.8;-0.060736;10.4142;6.500006;300;0.00022391;1.89064488;0.49766927;1.9031395;0.17200528;0.01249462
ND6.5X300X4.0;-0.060736;10.953534;6.500006;300;0.00022562;1.89115453;0.49847841;1.90369356;0.1713864;0.01253903
ND6.5X300X4.2;-0.060736;11.492866;6.500005;300;0.00022358;1.89173252;0.49923962;1.90410844;0.17081742;0.01237592
ND7.5X300X0.0;-0.060855;0.166792;7.500006;300;-0.00065448;1.87549635;0.17046532;1.91186051;0.50218092;0.03636416
ND7.5X300X0.2;-0.060855;0.706126;7.500006;300;-0.00064579;1.87574273;0.16943812;1.91146054;0.50309911;0.03571781
ND7.5X300X0.4;-0.060855;1.245458;7.500005;300;-0.00062311;1.87663309;0.16845564;1.91096;0.50400023;0.0343269
ND7.5X300X0.6;-0.060855;1.784792;7.500006;300;-0.00058758;1.87802947;0.16758652;1.91030545;0.50479074;0.03227598
ND7.5X300X0.8;-0.060855;2.324125;7.500006;300;-0.00054092;1.87976865;0.16693493;1.9094476;0.50533903;0.02967896
ND7.5X300X1.0;-0.060855;2.863458;7.500005;300;-0.00048528;1.88169378;0.16661597;1.90835514;0.50550863;0.02666136
ND7.5X300X1.2;-0.060855;3.402791;7.500006;300;-0.00042306;1.88367809;0.16673056;1.90702433;0.50518935;0.02334624
ND7.5X300X1.4;-0.060855;3.942125;7.500005;300;-0.00035678;1.88563558;0.16736139;1.90548387;0.50430338;0.01984829
ND7.5X300X1.6;-0.060855;4.481457;7.500006;300;-0.0002889;1.88751825;0.16862007;1.90379423;0.50275581;0.01627598
ND7.5X300X1.8;-0.060855;5.020791;7.500006;300;-0.00022174;1.88930416;0.17080666;1.90204203;0.50027023;0.01273787
ND7.5X300X2.0;-0.060855;5.560124;7.500005;300;-0.00015731;1.89098084;0.17491111;1.90033137;0.49588149;0.00935053
ND7.5X300X2.2;-0.060856;6.099458;7.500006;300;-9.73E-05;1.8925236;0.18466005;1.89878043;0.48588418;0.00625683
ND7.5X300X2.4;-0.060855;6.63879;7.500006;300;-4.30E-05;1.89383987;0.2178633;1.89755717;0.45248324;0.0037173
ND7.5X300X2.6;-0.060855;7.178124;7.500005;300;4.84E-06;1.89455638;0.33898378;1.8970806;0.33122302;0.00252423
ND7.5X300X2.8;-0.060855;7.717458;7.500006;300;4.57E-05;1.89434424;0.45179774;1.89769326;0.2183277;0.00334902
ND7.5X300X3.0;-0.060855;8.25679;7.500006;300;7.96E-05;1.89388873;0.48206443;1.89869638;0.18803315;0.00480765
ND7.5X300X3.2;-0.060855;8.796124;7.500005;300;0.00010673;1.89355137;0.49123496;1.89969726;0.17888023;0.0061459
ND7.5X300X3.4;-0.060856;9.335457;7.500006;300;0.0001277;1.89338557;0.49508137;1.90060372;0.17508761;0.00721815
ND7.5X300X3.6;-0.060855;9.87479;7.500005;300;0.00014312;1.89337832;0.49714318;1.9013907;0.17310672;0.00801237
ND7.5X300X3.8;-0.060855;10.414123;7.500006;300;0.00015374;1.89350133;0.49847148;1.90205406;0.17187842;0.00855273
ND7.5X300X4.0;-0.060855;10.953457;7.500006;300;0.0001603;1.89372424;0.49944573;1.90259935;0.17101653;0.00887511
ND7.5X300X4.2;-0.060855;11.492789;7.500005;300;0.00016351;1.89401925;0.50021901;1.90303709;0.17036262;0.00901784
ND8.5X300X0.0;-0.060974;0.166715;8.500006;300;-0.000502;1.88201768;0.1708773;1.90990035;0.50191383;0.02788267
ND8.5X300X0.2;-0.060975;0.706049;8.500006;300;-0.00049615;1.8820757;0.16993972;1.90951707;0.50274459;0.02744137
ND8.5X300X0.4;-0.060974;1.245381;8.500005;300;-0.00048093;1.88252131;0.16907355;1.90902552;0.50350608;0.02650421
ND8.5X300X0.6;-0.060974;1.784715;8.500006;300;-0.000457;1.88329629;0.16830698;1.908412;0.50416289;0.02511571
ND8.5X300X0.8;-0.060975;2.324048;8.500006;300;-0.00042537;1.88432672;0.1676834;1.9076651;0.50466337;0.02333838
ND8.5X300X1.0;-0.060974;2.863381;8.500005;300;-0.00038734;1.88553542;0.16725137;1.90678118;0.50495257;0.02124575
ND8.5X300X1.2;-0.060974;3.402714;8.500006;300;-0.0003444;1.88685232;0.16705609;1.90576853;0.50498304;0.01891622
ND8.5X300X1.4;-0.060975;3.942048;8.500005;300;-0.00029814;1.88822062;0.16713839;1.90464927;0.50471676;0.01642865
ND8.5X300X1.6;-0.060974;4.481381;8.500006;300;-0.00025015;1.88959847;0.16755009;1.90345878;0.5041093;0.01386031
ND8.5X300X1.8;-0.060974;5.020714;8.500006;300;-0.00020194;1.89095675;0.16840246;1.90224284;0.5030598;0.01128609
ND8.5X300X2.0;-0.060975;5.560047;8.500005;300;-0.00015489;1.89227447;0.1700001;1.90105325;0.50127497;0.00877879
ND8.5X300X2.2;-0.060975;6.099381;8.500006;300;-0.00011017;1.89353284;0.17327716;1.89994388;0.49783099;0.00641104
ND8.5X300X2.4;-0.060974;6.638714;8.500006;300;-6.87E-05;1.89470519;0.18167508;1.89897199;0.48929423;0.0042668
ND8.5X300X2.6;-0.060975;7.178047;8.500005;300;-3.12E-05;1.89572324;0.2122171;1.8982263;0.45864608;0.00250306
ND8.5X300X2.8;-0.060975;7.717381;8.500006;300;1.94E-06;1.89632446;0.33482139;1.89797736;0.33596986;0.0016529
ND8.5X300X3.0;-0.060974;8.256714;8.500006;300;3.05E-05;1.89624647;0.45347363;1.89848391;0.21727863;0.00223745
ND8.5X300X3.2;-0.060974;8.796047;8.500005;300;5.46E-05;1.895973;0.48406753;1.89924985;0.1866755;0.00327684
ND8.5X300X3.4;-0.060975;9.33538;8.500006;300;7.43E-05;1.8957589;0.49320437;1.90000292;0.17755488;0.00424403
ND8.5X300X3.6;-0.060974;9.874714;8.500005;300;9.00E-05;1.89564326;0.49700821;1.90068508;0.17378801;0.00504182
ND8.5X300X3.8;-0.060975;10.414047;8.500006;300;0.00010198;1.89562202;0.49899578;1.90128254;0.17185355;0.00566053
ND8.5X300X4.0;-0.060975;10.95338;8.500006;300;0.00011078;1.89568115;0.5002094;1.9017942;0.17070496;0.00611305
ND8.5X300X4.2;-0.060974;11.492713;8.500005;300;0.00011679;1.8958047;0.5010334;1.90222422;0.1699543;0.00641953
ND9.5X300X0.0;-0.061094;0.166639;9.500006;300;-0.00039171;1.88645363;0.17130506;1.90822352;0.50148157;0.0217699
ND9.5X300X0.2;-0.061094;0.705972;9.500006;300;-0.00038767;1.88644523;0.17044348;1.90790478;0.50225416;0.02145955
ND9.5X300X0.4;-0.061093;1.245305;9.500005;300;-0.00037721;1.88668325;0.16966225;1.90749308;0.50294108;0.02080983
ND9.5X300X0.6;-0.061094;1.784639;9.500006;300;-0.00036072;1.88714181;0.16896873;1.90698777;0.50353354;0.01984596
ND9.5X300X0.8;-0.061094;2.323971;9.500006;300;-0.00033883;1.88778548;0.16837851;1.90639006;0.50401416;0.01860458
ND9.5X300X1.0;-0.061093;2.863305;9.500005;300;-0.00031233;1.88857449;0.1679104;1.90570504;0.504363;0.01713055
ND9.5X300X1.2;-0.061094;3.402638;9.500006;300;-0.00028218;1.88946933;0.16758246;1.90494319;0.50456232;0.01547385
ND9.5X300X1.4;-0.061094;3.941971;9.500005;300;-0.00024938;1.89043421;0.16741074;1.904121;0.50459819;0.0136868
ND9.5X300X1.6;-0.061093;4.481304;9.500006;300;-0.00021497;1.89143871;0.1674132;1.90326057;0.50445655;0.01182186
ND9.5X300X1.8;-0.061094;5.020638;9.500006;300;-0.00017995;1.8924581;0.16762264;1.90238815;0.50410972;0.00993005
ND9.5X300X2.0;-0.061094;5.559971;9.500005;300;-0.00014527;1.89347242;0.16811945;1.90153209;0.50348287;0.00805967
ND9.5X300X2.2;-0.061094;6.099304;9.500006;300;-0.00011172;1.89446499;0.16912048;1.90072057;0.50236437;0.00625557
ND9.5X300X2.4;-0.061094;6.638637;9.500006;300;-8.00E-05;1.89542032;0.1712766;1.89998008;0.50010758;0.00455975
ND9.5X300X2.6;-0.061094;7.177971;9.500005;300;-5.07E-05;1.89631986;0.17700593;1.89933697;0.49429721;0.00301711
ND9.5X300X2.8;-0.061094;7.717304;9.500006;300;-2.41E-05;1.89712449;0.19941368;1.89883351;0.47182942;0.00170902
ND9.5X300X3.0;-0.061094;8.256637;9.500006;300;-4.10E-07;1.89765959;0.32109481;1.89864259;0.35010917;0.00098299
ND9.5X300X3.2;-0.061094;8.795971;9.500005;300;2.02E-05;1.89763758;0.46058081;1.89904597;0.21060378;0.00140839
ND9.5X300X3.4;-0.061094;9.335304;9.500006;300;3.78E-05;1.89744542;0.4891872;1.89964808;0.18199575;0.00220266
ND9.5X300X3.6;-0.061093;9.874637;9.500005;300;5.24E-05;1.8972904;0.49665679;1.90023165;0.17453985;0.00294124
ND9.5X300X3.8;-0.061094;10.41397;9.500006;300;6.44E-05;1.89719877;0.49957141;1.90076044;0.17165166;0.00356168
ND9.5X300X4.0;-0.061094;10.953304;9.500006;300;7.39E-05;1.89716841;0.50101517;1.90122741;0.17024454;0.004059
ND9.5X300X4.2;-0.061094;11.492636;9.500005;300;8.11E-05;1.89719134;0.50184361;1.90163281;0.16946059;0.00444147
ND3.0X300X45d0.0;-0.060318;0.167137;3.000006;300;-0.00289379;1.74557644;0.15639505;1.90493274;0.49628874;0.1593563
ND3.0X300X45d0.2;-0.441685;0.548503;2.999948;300;-0.0029565;1.76529731;0.15362731;1.92857163;0.49571491;0.16327433
ND3.0X300X45d0.4;-0.823051;0.929869;2.99989;300;-0.00301251;1.7849429;0.1542692;1.94201765;0.49985964;0.15707475
ND3.0X300X45d0.6;-1.204417;1.311235;2.999833;300;-0.00296307;1.80045677;0.15991853;1.95561643;0.50084445;0.15515966
ND3.0X300X45d0.8;-1.585783;1.692602;2.999776;300;-0.00285184;1.80312703;0.15600728;1.96123902;0.50167401;0.15811199
ND3.0X300X45d1.0;-1.967149;2.073968;2.999717;300;-0.00277024;1.80932333;0.15811439;1.96795884;0.50486564;0.15863551
ND3.0X300X45d1.2;-2.348516;2.455334;2.99966;300;-0.00271871;1.80331241;0.15994112;1.95765749;0.51190949;0.15434508
ND3.0X300X45d1.4;-2.729881;2.8367;2.999602;300;-0.00264856;1.81194518;0.16001479;1.96224766;0.51357138;0.15030248
ND3.0X300X45d1.6;-3.111248;3.218066;2.999545;300;-0.00252809;1.82492977;0.16102449;1.97032915;0.51386962;0.14539939
ND3.0X300X45d1.8;-3.492614;3.599432;2.999487;300;-0.0023639;1.82781997;0.16771898;1.96849252;0.50577888;0.14067255
ND3.0X300X45d2.0;-3.87398;3.9808;2.999429;300;-0.0021679;1.83310254;0.16781045;1.95951669;0.50707738;0.12641415
ND3.0X300X45d2.2;-4.255346;4.362165;2.999372;300;-0.00196619;1.84410154;0.16683534;1.95582957;0.51256914;0.11172802
ND3.0X300X45d2.4;-4.636712;4.743531;2.999315;300;-0.00177562;1.83035416;0.16593395;1.93502361;0.50321768;0.10466944
ND3.0X300X45d2.6;-5.018079;5.124898;2.999256;300;-0.00160115;1.83679196;0.16522246;1.93306547;0.5016681;0.09627351
ND3.0X300X45d2.8;-5.399445;5.506264;2.999199;300;-0.00143831;1.84582731;0.16514129;1.93089171;0.50378256;0.0850644
ND3.0X300X45d3.0;-5.780811;5.887629;2.999142;300;-0.00128494;1.86230579;0.16467537;1.93397386;0.51081841;0.07166808
ND3.0X300X45d3.2;-6.162177;6.268996;2.999084;300;-0.00113968;1.86461482;0.16698961;1.92803796;0.50819501;0.06342314
ND3.0X300X45d3.4;-6.543543;6.650363;2.999026;300;-0.00100676;1.86585425;0.16717445;1.92239816;0.50618657;0.0565439
ND3.0X300X45d3.6;-6.92491;7.031729;2.998968;300;-0.00088982;1.87118173;0.16826293;1.92072642;0.50586648;0.04954469
ND3.0X300X45d3.8;-7.306276;7.413095;2.998911;300;-0.00078703;1.87578458;0.16831811;1.91924405;0.50616149;0.04345947
ND3.0X300X45d4.0;-7.687642;7.794461;2.998854;300;-0.00069715;1.87745602;0.16916636;1.91609591;0.50471244;0.03863989
ND3.0X300X45d4.2;-8.069008;8.175827;2.998795;300;-0.00061841;1.8805833;0.16887687;1.91471825;0.50499411;0.03413495
ND3.5X300X45d0.0;-0.060378;0.167099;3.500006;300;-0.00238901;1.76432473;0.15872628;1.89512256;0.49464582;0.13079783
ND3.5X300X45d0.2;-0.441744;0.548465;3.499948;300;-0.00241282;1.77792685;0.1594296;1.91095767;0.49392319;0.13303082
ND3.5X300X45d0.4;-0.823111;0.929831;3.49989;300;-0.0024292;1.7903299;0.16354812;1.92405731;0.49403143;0.13372741
ND3.5X300X45d0.6;-1.204476;1.311197;3.499833;300;-0.00240884;1.8028227;0.167354;1.93718491;0.49472738;0.13436221
ND3.5X300X45d0.8;-1.585842;1.692564;3.499776;300;-0.0023629;1.8124753;0.16824914;1.94660757;0.49769784;0.13413227
ND3.5X300X45d1.0;-1.967209;2.07393;3.499717;300;-0.00231671;1.81860149;0.16715099;1.95206579;0.50215818;0.1334643
ND3.5X300X45d1.2;-2.348575;2.455296;3.49966;300;-0.00227168;1.82267771;0.16477361;1.95346337;0.5071721;0.13078566
ND3.5X300X45d1.4;-2.729941;2.836662;3.499602;300;-0.00221104;1.82693813;0.16204798;1.95311258;0.51080308;0.12617446
ND3.5X300X45d1.6;-3.111307;3.218028;3.499545;300;-0.00212217;1.83137812;0.16155534;1.95324836;0.5107824;0.12187024
ND3.5X300X45d1.8;-3.492674;3.599394;3.499487;300;-0.0020049;1.83718292;0.1645144;1.95456428;0.50827356;0.11738137
ND3.5X300X45d2.0;-3.87404;3.980761;3.499429;300;-0.00186718;1.83821528;0.16612994;1.94803608;0.50608789;0.1098208
ND3.5X300X45d2.2;-4.255405;4.362127;3.499372;300;-0.00172082;1.83502877;0.16695109;1.93634296;0.50376202;0.10131418
ND3.5X300X45d2.4;-4.636772;4.743493;3.499315;300;-0.00157465;1.83739495;0.1651269;1.92915932;0.50401077;0.09176437
ND3.5X300X45d2.6;-5.018138;5.124859;3.499256;300;-0.00143288;1.84270435;0.16435139;1.92525786;0.50470936;0.0825535
ND3.5X300X45d2.8;-5.399505;5.506225;3.499199;300;-0.00129609;1.85027246;0.16454357;1.92353521;0.50610168;0.07326275
ND3.5X300X45d3.0;-5.78087;5.887591;3.499142;300;-0.00116487;1.85789818;0.16450098;1.92252808;0.50776125;0.0646299
ND3.5X300X45d3.2;-6.162237;6.268957;3.499084;300;-0.00104147;1.86438886;0.16489686;1.92166262;0.50845975;0.05727376
ND3.5X300X45d3.4;-6.543603;6.650324;3.499026;300;-0.0009283;1.86986893;0.1658978;1.92085188;0.50816126;0.05098295
ND3.5X300X45d3.6;-6.924969;7.03169;3.498968;300;-0.00082643;1.8742867;0.16674674;1.91963339;0.50764839;0.04534669
ND3.5X300X45d3.8;-7.306336;7.413057;3.498911;300;-0.00073572;1.87767404;0.16701722;1.91790675;0.50738254;0.0402327
ND3.5X300X45d4.0;-7.687701;7.794422;3.498854;300;-0.00065548;1.87927636;0.16808374;1.91535971;0.50581891;0.03608334
ND3.5X300X45d4.2;-8.069068;8.175788;3.498795;300;-0.00058467;1.88184766;0.16819506;1.91399388;0.5056272;0.03214622
ND4.5X300X45d0.0;-0.060497;0.167022;4.500006;300;-0.00165337;1.81598958;0.1651748;1.90753765;0.49949242;0.09154807
ND4.5X300X45d0.2;-0.441864;0.548388;4.499948;300;-0.00165978;1.82007879;0.16626871;1.91196126;0.49935937;0.09188246
ND4.5X300X45d0.4;-0.82323;0.929754;4.49989;300;-0.00166303;1.82571839;0.16699238;1.91771861;0.50024005;0.09200022
ND4.5X300X45d0.6;-1.204596;1.31112;4.499833;300;-0.00165971;1.83137557;0.16664302;1.92305836;0.5023615;0.09168279
ND4.5X300X45d0.8;-1.585962;1.692487;4.499776;300;-0.00164895;1.83603806;0.16522135;1.92702131;0.50531172;0.09098326
ND4.5X300X45d1.0;-1.967328;2.073853;4.499717;300;-0.00163122;1.83948211;0.16358283;1.9296212;0.50802121;0.09013909
ND4.5X300X45d1.2;-2.348695;2.455219;4.49966;300;-0.00160535;1.84206037;0.16278661;1.93128829;0.5094335;0.08922792
ND4.5X300X45d1.4;-2.73006;2.836585;4.499602;300;-0.00156846;1.84419922;0.16337707;1.93235873;0.50909972;0.08815952
ND4.5X300X45d1.6;-3.111427;3.217951;4.499545;300;-0.00151826;1.84621329;0.16501062;1.93282126;0.50750643;0.08660796
ND4.5X300X45d1.8;-3.492793;3.599317;4.499487;300;-0.00145471;1.84825328;0.16660183;1.9322369;0.50582588;0.08398361
ND4.5X300X45d2.0;-3.874159;3.980684;4.499429;300;-0.00137989;1.85029205;0.16722313;1.93022658;0.50498036;0.07993453
ND4.5X300X45d2.2;-4.255525;4.36205;4.499372;300;-0.00129698;1.85239719;0.16682777;1.92713871;0.50506711;0.07474152
ND4.5X300X45d2.4;-4.636891;4.743416;4.499315;300;-0.00120913;1.85496187;0.16606045;1.92394668;0.50566435;0.06898481
ND4.5X300X45d2.6;-5.018258;5.124782;4.499256;300;-0.00111894;1.85837927;0.16551135;1.92147304;0.50640761;0.06309377
ND4.5X300X45d2.8;-5.399624;5.506149;4.499199;300;-0.00102851;1.862606;0.16532695;1.91993168;0.50713008;0.05732568
ND4.5X300X45d3.0;-5.78099;5.887514;4.499142;300;-0.00093976;1.86715921;0.16539996;1.91904379;0.50770192;0.05188458
ND4.5X300X45d3.2;-6.162356;6.268881;4.499084;300;-0.00085448;1.8714735;0.16561967;1.91835864;0.50801095;0.04688514
ND4.5X300X45d3.4;-6.543722;6.650248;4.499026;300;-0.00077412;1.87562327;0.1659645;1.91797169;0.50813926;0.04234842
ND4.5X300X45d3.6;-6.925089;7.031614;4.498968;300;-0.00069968;1.87748868;0.16637208;1.91580428;0.50740835;0.03831561
ND4.5X300X45d3.8;-7.306455;7.41298;4.498911;300;-0.0006316;1.88003843;0.16679704;1.9146181;0.50697518;0.03457967
ND4.5X300X45d4.0;-7.687821;7.794346;4.498854;300;-0.00056988;1.88223887;0.1671822;1.91344528;0.50652694;0.03120641
ND4.5X300X45d4.2;-8.069187;8.175712;4.498795;300;-0.0005143;1.88417113;0.16752538;1.91234497;0.50610015;0.02817384
ND5.5X300X45d0.0;-0.060616;0.166945;5.500006;300;-0.00118269;1.8482862;0.16902566;1.91422153;0.50124218;0.06593533
ND5.5X300X45d0.2;-0.441983;0.548311;5.499948;300;-0.00118658;1.84942793;0.16897276;1.9154878;0.50152323;0.06605987
ND5.5X300X45d0.4;-0.823349;0.929678;5.49989;300;-0.00118866;1.85135956;0.16849948;1.9173394;0.50249544;0.06597984
ND5.5X300X45d0.6;-1.204715;1.311043;5.499833;300;-0.00118798;1.85363491;0.16755153;1.91931573;0.50407115;0.06568083
ND5.5X300X45d0.8;-1.586081;1.69241;5.499776;300;-0.00118356;1.85586564;0.16633206;1.92106796;0.50590667;0.06520231
ND5.5X300X45d1.0;-1.967447;2.073777;5.499717;300;-0.00117439;1.85785093;0.16525302;1.92244792;0.50749953;0.06459698
ND5.5X300X45d1.2;-2.348814;2.455143;5.49966;300;-0.00115941;1.85952047;0.16462947;1.92337711;0.50847661;0.06385664
ND5.5X300X45d1.4;-2.73018;2.836508;5.499602;300;-0.00113759;1.8609145;0.16455484;1.92381464;0.50873054;0.06290014
ND5.5X300X45d1.6;-3.111546;3.217875;5.499545;300;-0.00110828;1.86211928;0.16486816;1.92371476;0.50843888;0.06159548
ND5.5X300X45d1.8;-3.492912;3.599241;5.499487;300;-0.00107142;1.86323637;0.16528734;1.92305458;0.50792178;0.05981821
ND5.5X300X45d2.0;-3.874278;3.980608;5.499429;300;-0.00102767;1.86438227;0.16559322;1.92189967;0.50745334;0.0575174
ND5.5X300X45d2.2;-4.255644;4.361973;5.499372;300;-0.00097813;1.86569989;0.16572824;1.92044088;0.50716095;0.05474099
ND5.5X300X45d2.4;-4.637011;4.74334;5.499315;300;-0.00092417;1.86733318;0.16575936;1.91893814;0.50704829;0.05160496
ND5.5X300X45d2.6;-5.018377;5.124706;5.499256;300;-0.00086721;1.8693443;0.16577652;1.91758974;0.50706234;0.04824544
ND5.5X300X45d2.8;-5.399743;5.506072;5.499199;300;-0.00080868;1.87169925;0.16583376;1.91649636;0.50713987;0.04479712
ND5.5X300X45d3.0;-5.781109;5.887438;5.499142;300;-0.00074993;1.87422342;0.1659418;1.91559589;0.50721044;0.04137247
ND5.5X300X45d3.2;-6.162475;6.268804;5.499084;300;-0.00069217;1.87672662;0.16609867;1.91478472;0.50721487;0.03805809
ND5.5X300X45d3.4;-6.543842;6.650171;5.499026;300;-0.00063642;1.87906932;0.16630277;1.91397936;0.50711885;0.03491004
ND5.5X300X45d3.6;-6.925208;7.031537;5.498968;300;-0.00058345;1.88118992;0.16655123;1.91314908;0.50691918;0.03195916
ND5.5X300X45d3.8;-7.306574;7.412903;5.498911;300;-0.00053378;1.88308592;0.16683495;1.91230498;0.50663699;0.02921906
ND5.5X300X45d4.0;-7.68794;7.794269;5.498854;300;-0.00048769;1.88478111;0.16713897;1.9114737;0.50630397;0.02669259
ND5.5X300X45d4.2;-8.069306;8.175635;5.498795;300;-0.00044526;1.88630282;0.16744701;1.91067868;0.5059503;0.02437586
ND6.5X300X45d0.0;-0.060736;0.166869;6.500006;300;-0.00086993;1.865398;0.16994186;1.91379348;0.50214593;0.04839548
ND6.5X300X45d0.2;-0.442102;0.548235;6.499948;300;-0.00087239;1.86564085;0.16955278;1.91407446;0.50254746;0.04843361
ND6.5X300X45d0.4;-0.823469;0.929601;6.49989;300;-0.00087369;1.86626624;0.16894487;1.91463807;0.50328469;0.04837182
ND6.5X300X45d0.6;-1.204834;1.310967;6.499833;300;-0.00087336;1.86713023;0.16815241;1.91533342;0.50427603;0.0482032
ND6.5X300X45d0.8;-1.5862;1.692334;6.499776;300;-0.00087076;1.86809063;0.16729119;1.91601844;0.50535472;0.04792781
ND6.5X300X45d1.0;-1.967567;2.0737;6.499717;300;-0.00086523;1.86904067;0.16651677;1.91658299;0.50632202;0.04754232
ND6.5X300X45d1.2;-2.348933;2.455066;6.49966;300;-0.00085611;1.86992467;0.16595666;1.91695293;0.50702202;0.04702826
ND6.5X300X45d1.4;-2.730299;2.836432;6.499602;300;-0.00084285;1.87073631;0.16565909;1.91708516;0.50739517;0.04634886
ND6.5X300X45d1.6;-3.111665;3.217798;6.499545;300;-0.00082511;1.87150656;0.16558741;1.91696411;0.50748264;0.04545755
ND6.5X300X45d1.8;-3.493032;3.599164;6.499487;300;-0.0008028;1.87228895;0.16565643;1.91660338;0.50738637;0.04431442
ND6.5X300X45d2.0;-3.874398;3.980531;6.499429;300;-0.00077612;1.87314611;0.16578161;1.91604777;0.50721497;0.04290166
ND6.5X300X45d2.2;-4.255763;4.361897;6.499372;300;-0.00074552;1.87413702;0.16591058;1.91536761;0.50704613;0.04123059
